area_name,incident_type,time_of_day,severity,source,women_involved,incident_date,lat,lng
Bhagirathpura,abduction,21,high,Synthetic_RealPattern,1,2024-06-24,22.719575508371396,75.84757565653072
Bhagirathpura,molestation,20,high,Synthetic_RealPattern,1,2023-03-21,22.72253351541036,75.84975729146035
Bhagirathpura,molestation,8,high,Synthetic_RealPattern,1,2023-03-05,22.722520219219277,75.85006490344107
Bhagirathpura,molestation,22,high,Synthetic_RealPattern,1,2023-07-27,22.72204688579731,75.84897592851887
Bhagirathpura,robbery,22,high,Synthetic_RealPattern,0,2023-06-03,22.722363690666803,75.84773186406018
Bhagirathpura,chain_snatching,22,high,Synthetic_RealPattern,1,2024-03-28,22.721456346660084,75.84717586625823
Bhagirathpura,mobile_snatching,9,high,Synthetic_RealPattern,0,2024-08-20,22.719710794353443,75.84609913612738
Bhagirathpura,chain_snatching,22,high,Synthetic_RealPattern,1,2024-04-01,22.720274175961023,75.84772367840745
Bhagirathpura,molestation,21,high,Synthetic_RealPattern,1,2023-05-16,22.719289586300807,75.8498189767432
Bhagirathpura,molestation,21,high,Synthetic_RealPattern,1,2024-04-12,22.723650703368,75.85152982891069
Bhagirathpura,mobile_snatching,8,high,Synthetic_RealPattern,1,2024-07-26,22.721700350768597,75.85112722689358
Bhagirathpura,mobile_snatching,20,high,Synthetic_RealPattern,0,2023-01-23,22.720605108500582,75.85049638865921
Bhagirathpura,molestation,8,high,Synthetic_RealPattern,1,2023-08-12,22.720972034821866,75.85063068405952
Bhagirathpura,mobile_snatching,8,high,Synthetic_RealPattern,0,2023-02-16,22.72388370003767,75.84988990942085
Bhagirathpura,chain_snatching,8,high,Synthetic_RealPattern,1,2024-07-08,22.719120108418696,75.8474617211454
Bhagirathpura,chain_snatching,8,high,Synthetic_RealPattern,1,2024-04-28,22.7217173789921,75.85134317018424
Bhagirathpura,robbery,20,high,Synthetic_RealPattern,0,2024-02-23,22.721235332073306,75.84992439387143
Bhagirathpura,mobile_snatching,21,high,Synthetic_RealPattern,0,2024-01-19,22.72186872541261,75.84926264378588
Bhagirathpura,chain_snatching,21,high,Synthetic_RealPattern,1,2024-01-20,22.718308661102924,75.84656593681528
Bhagirathpura,abduction,22,high,Synthetic_RealPattern,1,2023-05-17,22.723432743453664,75.84858233326284
Bhagirathpura,robbery,20,high,Synthetic_RealPattern,1,2023-05-02,22.7237927096949,75.84866214962722
Bhagirathpura,robbery,21,high,Synthetic_RealPattern,1,2024-06-25,22.721590799101534,75.85108738165714
Bhagirathpura,chain_snatching,9,high,Synthetic_RealPattern,1,2023-01-04,22.72237990494326,75.84917988932112
Bhagirathpura,abduction,20,high,Synthetic_RealPattern,1,2024-04-19,22.723734996287064,75.84818240329382
Bhagirathpura,molestation,22,high,Synthetic_RealPattern,1,2024-03-10,22.72244343180588,75.85176080197107
Bhagirathpura,robbery,21,high,Synthetic_RealPattern,0,2023-08-24,22.719115234257487,75.84656432355996
Bhagirathpura,assault,20,high,Synthetic_RealPattern,0,2023-06-08,22.721657730161,75.84843529056987
Bhagirathpura,abduction,8,high,Synthetic_RealPattern,1,2023-02-02,22.721840290278298,75.84615214805103
Bhagirathpura,chain_snatching,21,high,Synthetic_RealPattern,1,2024-09-21,22.720744784027815,75.8503394247246
Bhagirathpura,chain_snatching,9,high,Synthetic_RealPattern,1,2023-07-31,22.722618665413748,75.85140845931319
Bhagirathpura,chain_snatching,8,high,Synthetic_RealPattern,1,2024-08-31,22.723806202088614,75.8475802239773
Bhagirathpura,abduction,21,high,Synthetic_RealPattern,1,2024-09-04,22.72375341107744,75.85105005006079
Bhagirathpura,abduction,8,high,Synthetic_RealPattern,1,2023-09-08,22.720905036228423,75.84765330938278
Bhagirathpura,mobile_snatching,8,high,Synthetic_RealPattern,0,2024-02-16,22.718879428275045,75.85136462096986
Bhagirathpura,chain_snatching,22,high,Synthetic_RealPattern,1,2023-08-11,22.724109047193775,75.85042377142157
Bhagirathpura,assault,9,high,Synthetic_RealPattern,0,2024-05-30,22.723233388518675,75.85072944066106
Bhagirathpura,molestation,22,high,Synthetic_RealPattern,1,2023-11-23,22.718947976087218,75.8460080393336
Bhagirathpura,assault,22,high,Synthetic_RealPattern,0,2024-11-19,22.723725051295705,75.85167686214244
Bhagirathpura,abduction,20,high,Synthetic_RealPattern,1,2023-05-27,22.723419378172373,75.85026002595242
Juni Indore,mobile_snatching,23,high,Synthetic_RealPattern,0,2023-08-15,22.712413028342755,75.85002850657233
Juni Indore,molestation,21,high,Synthetic_RealPattern,1,2023-03-04,22.712847652614467,75.85317636798916
Juni Indore,abduction,23,high,Synthetic_RealPattern,1,2023-06-29,22.71169401622322,75.8498891271905
Juni Indore,mobile_snatching,22,high,Synthetic_RealPattern,0,2024-07-23,22.70962856983293,75.8534365230374
Juni Indore,abduction,21,high,Synthetic_RealPattern,1,2024-10-20,22.711311183449876,75.84887548234248
Juni Indore,assault,22,high,Synthetic_RealPattern,1,2024-06-21,22.714117120691586,75.85242211586477
Juni Indore,robbery,22,high,Synthetic_RealPattern,0,2024-02-23,22.709327792138026,75.85144419085988
Juni Indore,molestation,22,high,Synthetic_RealPattern,1,2023-07-08,22.711300995030147,75.84877920682118
Juni Indore,robbery,22,high,Synthetic_RealPattern,0,2023-09-04,22.711689012161546,75.84965136296955
Juni Indore,chain_snatching,20,high,Synthetic_RealPattern,1,2024-04-19,22.712524373617626,75.84827442421766
Juni Indore,mobile_snatching,23,high,Synthetic_RealPattern,1,2024-02-27,22.714819133698477,75.8510126077928
Juni Indore,mobile_snatching,23,high,Synthetic_RealPattern,0,2023-05-18,22.711378075966195,75.85000759156456
Juni Indore,assault,21,high,Synthetic_RealPattern,1,2023-07-28,22.711381719211378,75.85179014490579
Juni Indore,assault,19,high,Synthetic_RealPattern,0,2024-04-05,22.71372500748866,75.84998342684625
Juni Indore,chain_snatching,23,high,Synthetic_RealPattern,1,2023-07-15,22.71201330764534,75.84999951466905
Juni Indore,abduction,21,high,Synthetic_RealPattern,1,2024-01-22,22.71064762893764,75.8526591591924
Juni Indore,chain_snatching,23,high,Synthetic_RealPattern,1,2024-09-09,22.712014637096797,75.84848885701588
Juni Indore,molestation,19,high,Synthetic_RealPattern,1,2023-07-12,22.71014514212228,75.85361736997116
Juni Indore,mobile_snatching,23,high,Synthetic_RealPattern,0,2023-08-11,22.710358321919035,75.85331358324635
Juni Indore,chain_snatching,21,high,Synthetic_RealPattern,1,2023-11-07,22.712290206636435,75.85220682809937
Juni Indore,abduction,20,high,Synthetic_RealPattern,1,2023-07-14,22.711813552697027,75.85175932942064
Juni Indore,robbery,19,high,Synthetic_RealPattern,1,2024-05-05,22.714789075406408,75.85355381498884
Juni Indore,robbery,23,high,Synthetic_RealPattern,0,2024-12-21,22.7114743633947,75.84931198107718
Juni Indore,assault,20,high,Synthetic_RealPattern,0,2024-07-19,22.712783530101667,75.84867381497315
Juni Indore,molestation,22,high,Synthetic_RealPattern,1,2024-04-22,22.713093585727517,75.84963706101946
Juni Indore,assault,21,high,Synthetic_RealPattern,0,2023-11-12,22.709378566739527,75.85296746967221
Juni Indore,mobile_snatching,23,high,Synthetic_RealPattern,0,2024-05-24,22.713281224232098,75.84840802160036
Juni Indore,robbery,22,high,Synthetic_RealPattern,0,2023-11-24,22.710368215801218,75.85169684101051
Juni Indore,chain_snatching,21,high,Synthetic_RealPattern,1,2024-02-28,22.715066421904815,75.85417262509715
Juni Indore,abduction,23,high,Synthetic_RealPattern,1,2023-08-15,22.710191976366517,75.85333417656302
Juni Indore,assault,20,high,Synthetic_RealPattern,1,2023-01-17,22.71178774474236,75.85132867413427
Juni Indore,abduction,23,high,Synthetic_RealPattern,1,2024-08-16,22.70981209800847,75.84858184545573
Juni Indore,robbery,22,high,Synthetic_RealPattern,0,2023-10-30,22.715281245511076,75.85318824108631
Juni Indore,mobile_snatching,21,high,Synthetic_RealPattern,1,2023-08-24,22.712313170061986,75.85179387104907
Juni Indore,molestation,20,high,Synthetic_RealPattern,1,2024-05-26,22.71287231010392,75.84888959798236
Juni Indore,mobile_snatching,21,high,Synthetic_RealPattern,1,2023-09-21,22.709702458864328,75.84876314370895
Juni Indore,robbery,22,high,Synthetic_RealPattern,1,2024-04-16,22.713799762822394,75.85365776091662
Juni Indore,robbery,21,high,Synthetic_RealPattern,1,2023-06-23,22.710559433558572,75.85221520157764
Juni Indore,robbery,23,high,Synthetic_RealPattern,1,2024-05-15,22.714688325736642,75.8531757207959
Juni Indore,chain_snatching,19,high,Synthetic_RealPattern,1,2024-06-20,22.710530837842892,75.8534738734017
Juni Indore,chain_snatching,19,high,Synthetic_RealPattern,1,2024-11-15,22.71044412632398,75.8516306341123
Juni Indore,robbery,19,high,Synthetic_RealPattern,1,2024-02-27,22.709519298007088,75.85130467811054
Juni Indore,abduction,20,high,Synthetic_RealPattern,1,2023-03-11,22.712132401670658,75.85078256446194
Juni Indore,robbery,20,high,Synthetic_RealPattern,1,2023-01-10,22.712689046799575,75.85010167952676
Juni Indore,chain_snatching,22,high,Synthetic_RealPattern,1,2024-01-18,22.70969425183657,75.85080757576516
Juni Indore,abduction,23,high,Synthetic_RealPattern,1,2024-10-15,22.71395316570017,75.85284327793438
Juni Indore,abduction,23,high,Synthetic_RealPattern,1,2024-05-09,22.712019733008486,75.8518115405861
Juni Indore,chain_snatching,22,high,Synthetic_RealPattern,1,2023-01-17,22.712446341615966,75.85355513973974
Juni Indore,mobile_snatching,23,high,Synthetic_RealPattern,0,2024-07-18,22.711944576481628,75.85086028008628
Juni Indore,abduction,19,high,Synthetic_RealPattern,1,2024-06-26,22.71170457836525,75.85184253747232
Juni Indore,assault,21,high,Synthetic_RealPattern,0,2024-07-02,22.71265784198785,75.85198784531856
Juni Indore,abduction,23,high,Synthetic_RealPattern,1,2024-12-15,22.71023144147558,75.85175018297384
Juni Indore,chain_snatching,22,high,Synthetic_RealPattern,1,2023-07-03,22.71039156878297,75.85241580263852
Juni Indore,robbery,19,high,Synthetic_RealPattern,0,2024-06-20,22.71447071372608,75.84962460081026
Juni Indore,molestation,20,high,Synthetic_RealPattern,1,2024-09-26,22.7149766927728,75.85127418266528
Juni Indore,assault,21,high,Synthetic_RealPattern,0,2023-12-29,22.711539855897676,75.84882534881686
Juni Indore,mobile_snatching,19,high,Synthetic_RealPattern,0,2024-01-18,22.71092446803886,75.85050706796588
Juni Indore,abduction,23,high,Synthetic_RealPattern,1,2023-09-07,22.713163997259432,75.85112600241173
Juni Indore,abduction,20,high,Synthetic_RealPattern,1,2023-11-04,22.711752405026587,75.85211334555729
Juni Indore,abduction,19,high,Synthetic_RealPattern,1,2024-10-31,22.709452318133962,75.85390318631552
Kanadiya Road,mobile_snatching,20,high,Synthetic_RealPattern,0,2023-04-06,22.780236915584197,75.8462039063993
Kanadiya Road,mobile_snatching,23,high,Synthetic_RealPattern,0,2024-07-19,22.783595833373084,75.84706156349706
Kanadiya Road,robbery,20,high,Synthetic_RealPattern,0,2024-12-20,22.783253543651462,75.84563759635698
Kanadiya Road,abduction,23,high,Synthetic_RealPattern,1,2024-03-20,22.77946257595502,75.84640462418827
Kanadiya Road,chain_snatching,22,high,Synthetic_RealPattern,1,2024-08-02,22.780631832971597,75.8430255932968
Kanadiya Road,robbery,20,high,Synthetic_RealPattern,1,2023-08-24,22.780686448779527,75.84412634948505
Kanadiya Road,chain_snatching,23,high,Synthetic_RealPattern,1,2023-10-05,22.78333135646159,75.84477111855924
Kanadiya Road,assault,20,high,Synthetic_RealPattern,1,2024-12-01,22.779418263226525,75.84543496013005
Kanadiya Road,assault,20,high,Synthetic_RealPattern,0,2023-07-03,22.779924651491907,75.84287389247302
Kanadiya Road,robbery,21,high,Synthetic_RealPattern,1,2024-08-24,22.784099496512237,75.84344014458533
Kanadiya Road,assault,23,high,Synthetic_RealPattern,0,2023-03-20,22.780371267972324,75.84426088584675
Kanadiya Road,mobile_snatching,21,high,Synthetic_RealPattern,1,2024-08-03,22.78321647664711,75.84842919614542
Kanadiya Road,abduction,22,high,Synthetic_RealPattern,1,2024-01-29,22.78072909668628,75.84458808204262
Kanadiya Road,abduction,21,high,Synthetic_RealPattern,1,2024-12-06,22.779896648356555,75.84549224634868
Kanadiya Road,abduction,20,high,Synthetic_RealPattern,1,2024-05-27,22.780759033145998,75.84377658627643
Kanadiya Road,chain_snatching,22,high,Synthetic_RealPattern,1,2023-02-24,22.783633601591134,75.84626468042646
Kanadiya Road,chain_snatching,23,high,Synthetic_RealPattern,1,2023-08-26,22.784434178808638,75.8442840992931
Kanadiya Road,molestation,22,high,Synthetic_RealPattern,1,2024-09-11,22.7842813191874,75.84384195547064
Kanadiya Road,chain_snatching,23,high,Synthetic_RealPattern,1,2023-12-01,22.78168310117771,75.84569943577068
Kanadiya Road,mobile_snatching,22,high,Synthetic_RealPattern,0,2024-04-06,22.783308510819424,75.84263303479497
Kanadiya Road,mobile_snatching,22,high,Synthetic_RealPattern,0,2024-07-20,22.780529905772493,75.8426459841959
Kanadiya Road,molestation,21,high,Synthetic_RealPattern,1,2024-11-27,22.781058886381565,75.84391441285462
Kanadiya Road,molestation,23,high,Synthetic_RealPattern,1,2023-03-29,22.784678014911126,75.84282032817501
Kanadiya Road,abduction,22,high,Synthetic_RealPattern,1,2023-09-10,22.779378011541063,75.84324815452479
Kanadiya Road,assault,20,high,Synthetic_RealPattern,0,2023-03-26,22.779813051185126,75.84463316389603
Kanadiya Road,abduction,23,high,Synthetic_RealPattern,1,2024-12-29,22.780547317530875,75.84741551407748
Kanadiya Road,assault,21,high,Synthetic_RealPattern,0,2024-02-03,22.779459193223243,75.84603229186023
Kanadiya Road,chain_snatching,20,high,Synthetic_RealPattern,1,2023-04-04,22.780388612610537,75.84567600635575
Kanadiya Road,assault,22,high,Synthetic_RealPattern,0,2024-03-31,22.78279824936582,75.84436093293925
Kanadiya Road,chain_snatching,20,high,Synthetic_RealPattern,1,2023-05-16,22.781828547303554,75.8481905223166
Kanadiya Road,mobile_snatching,21,high,Synthetic_RealPattern,1,2024-03-17,22.78465603026646,75.84498209024743
Kanadiya Road,chain_snatching,23,high,Synthetic_RealPattern,1,2023-04-16,22.78420466137043,75.84312255660078
Kanadiya Road,molestation,20,high,Synthetic_RealPattern,1,2023-12-29,22.781350904110187,75.84630239909671
Kanadiya Road,molestation,20,high,Synthetic_RealPattern,1,2024-09-03,22.78085654060059,75.84328303036087
Kanadiya Road,chain_snatching,22,high,Synthetic_RealPattern,1,2024-01-30,22.781578154449004,75.84467133885681
Kanadiya Road,mobile_snatching,22,high,Synthetic_RealPattern,0,2024-02-28,22.78284176965509,75.84564447163231
Kanadiya Road,molestation,21,high,Synthetic_RealPattern,1,2024-08-08,22.780908381844938,75.84784533514812
Kanadiya Road,mobile_snatching,21,high,Synthetic_RealPattern,0,2024-12-02,22.783044893447094,75.84556127948204
Kanadiya Road,assault,21,high,Synthetic_RealPattern,0,2023-10-03,22.781756469913148,75.84681355259619
Kanadiya Road,chain_snatching,23,high,Synthetic_RealPattern,1,2023-05-30,22.78261228308511,75.848556901034
Kanadiya Road,assault,21,high,Synthetic_RealPattern,0,2024-03-21,22.781916759174813,75.84338893471939
Kanadiya Road,chain_snatching,22,high,Synthetic_RealPattern,1,2024-05-10,22.78106679455725,75.84424838915312
Kanadiya Road,robbery,22,high,Synthetic_RealPattern,1,2023-09-15,22.784990719841772,75.84496745645359
Kanadiya Road,molestation,23,high,Synthetic_RealPattern,1,2024-08-31,22.783881634764956,75.84513096907123
Kanadiya Road,chain_snatching,21,high,Synthetic_RealPattern,1,2024-04-13,22.780140679054597,75.8450661264516
Kanadiya Road,chain_snatching,21,high,Synthetic_RealPattern,1,2023-11-08,22.784510807855387,75.84804566601534
Kanadiya Road,molestation,23,high,Synthetic_RealPattern,1,2023-12-07,22.782224587189496,75.8468841958668
Kanadiya Road,mobile_snatching,23,high,Synthetic_RealPattern,0,2023-12-04,22.784667313361364,75.84624743128455
Kanadiya Road,molestation,23,high,Synthetic_RealPattern,1,2024-10-28,22.784099131535683,75.84445623630718
Kanadiya Road,assault,21,high,Synthetic_RealPattern,1,2023-11-04,22.781851281026814,75.84754274230534
Kanadiya Road,assault,21,high,Synthetic_RealPattern,0,2024-05-05,22.77943481584992,75.84833036306891
Kanadiya Road,assault,23,high,Synthetic_RealPattern,1,2023-11-23,22.780912064156308,75.8475271896953
Kanadiya Road,robbery,23,high,Synthetic_RealPattern,0,2024-08-12,22.782549805287964,75.84260939063115
Kanadiya Road,mobile_snatching,23,high,Synthetic_RealPattern,0,2023-10-15,22.783100869318957,75.84641840822111
Kanadiya Road,robbery,20,high,Synthetic_RealPattern,1,2024-07-31,22.7808473261126,75.84290681228866
Kanadiya Road,molestation,21,high,Synthetic_RealPattern,1,2024-11-29,22.780136136444437,75.84414564332201
Kanadiya Road,abduction,20,high,Synthetic_RealPattern,1,2024-04-17,22.784309581420796,75.84295714820209
Kanadiya Road,assault,21,high,Synthetic_RealPattern,1,2024-03-24,22.78520641308422,75.8462227727177
Kanadiya Road,abduction,20,high,Synthetic_RealPattern,1,2024-02-23,22.782454141093815,75.84671953948096
Kanadiya Road,abduction,23,high,Synthetic_RealPattern,1,2023-05-23,22.78033007571509,75.8432869258284
Rajwada,theft,20,medium,Synthetic_RealPattern,1,2023-09-05,22.716633843959116,75.85660303329827
Rajwada,pickpocket,19,medium,Synthetic_RealPattern,0,2024-03-09,22.715110344059283,75.85703741905373
Rajwada,pickpocket,21,medium,Synthetic_RealPattern,1,2024-09-04,22.720485792839362,75.85651431813056
Rajwada,pickpocket,21,medium,Synthetic_RealPattern,1,2024-07-01,22.71570650649734,75.8550261500029
Rajwada,mobile_snatching,18,medium,Synthetic_RealPattern,0,2024-01-04,22.718459098853085,75.85681368674112
Rajwada,theft,19,medium,Synthetic_RealPattern,0,2024-11-04,22.716644331324122,75.85880706828685
Rajwada,pickpocket,22,medium,Synthetic_RealPattern,0,2023-02-15,22.718325068015094,75.85472604598719
Rajwada,mobile_snatching,21,medium,Synthetic_RealPattern,0,2023-04-19,22.71890852233011,75.85478108008449
Rajwada,bike_theft,20,medium,Synthetic_RealPattern,0,2023-08-16,22.719978450822243,75.85642862775101
Rajwada,pickpocket,20,medium,Synthetic_RealPattern,1,2024-02-05,22.716238527630562,75.85995035426971
Rajwada,bike_theft,22,medium,Synthetic_RealPattern,0,2024-12-08,22.71506597497195,75.85831143588034
Rajwada,mobile_snatching,18,medium,Synthetic_RealPattern,0,2024-05-09,22.715821313780413,75.85837201974003
Rajwada,mobile_snatching,21,medium,Synthetic_RealPattern,1,2023-03-29,22.720400111851088,75.85647151994502
Rajwada,theft,19,medium,Synthetic_RealPattern,0,2023-12-23,22.720243340465377,75.85786196474724
Rajwada,pickpocket,21,medium,Synthetic_RealPattern,0,2023-07-31,22.71858447861302,75.85436078710416
Rajwada,pickpocket,21,medium,Synthetic_RealPattern,1,2023-04-10,22.718603101162604,75.85811657627845
Rajwada,mobile_snatching,21,medium,Synthetic_RealPattern,0,2023-11-23,22.718990220047278,75.85977972168546
Rajwada,mobile_snatching,18,medium,Synthetic_RealPattern,0,2024-12-28,22.716052227671742,75.85797544081007
Rajwada,mobile_snatching,20,medium,Synthetic_RealPattern,1,2024-10-25,22.72048647167555,75.85954219156079
Rajwada,bike_theft,19,medium,Synthetic_RealPattern,1,2023-09-07,22.717512623149354,75.8586438383328
Rajwada,pickpocket,19,medium,Synthetic_RealPattern,0,2023-12-05,22.717298831169497,75.85502335049841
Rajwada,bike_theft,19,medium,Synthetic_RealPattern,0,2024-02-19,22.718113506231695,75.85971471984371
Rajwada,mobile_snatching,21,medium,Synthetic_RealPattern,1,2024-02-10,22.71528179580065,75.85469866306613
Rajwada,pickpocket,22,medium,Synthetic_RealPattern,1,2023-07-22,22.715997700212537,75.85750380483528
Rajwada,mobile_snatching,21,medium,Synthetic_RealPattern,1,2024-02-03,22.71942820169856,75.85515282274275
Rajwada,theft,19,medium,Synthetic_RealPattern,1,2023-07-30,22.71549679200755,75.85437023966438
Rajwada,mobile_snatching,18,medium,Synthetic_RealPattern,1,2024-08-14,22.718618912656797,75.85683220556076
Rajwada,theft,19,medium,Synthetic_RealPattern,0,2024-01-10,22.716472094658087,75.85607024424591
Rajwada,theft,21,medium,Synthetic_RealPattern,1,2023-04-27,22.71733577368425,75.85721600296279
Rajwada,theft,21,medium,Synthetic_RealPattern,1,2024-06-24,22.716732162420623,75.8577631993204
Rajwada,pickpocket,21,medium,Synthetic_RealPattern,1,2024-09-17,22.71713403629879,75.85456243443384
Rajwada,theft,18,medium,Synthetic_RealPattern,0,2023-12-23,22.719314275431106,75.85503801977073
Rajwada,theft,22,medium,Synthetic_RealPattern,1,2023-06-26,22.71678273029374,75.8576518543787
Rajwada,bike_theft,22,medium,Synthetic_RealPattern,0,2023-03-28,22.71839842784178,75.85635900411903
Rajwada,theft,18,medium,Synthetic_RealPattern,0,2023-09-02,22.717856302413196,75.85867504092529
Khajrana,bike_theft,20,medium,Synthetic_RealPattern,1,2024-01-18,22.740482026992176,75.91161374989156
Khajrana,bike_theft,22,medium,Synthetic_RealPattern,1,2024-03-04,22.74212097843595,75.91277362617795
Khajrana,bike_theft,22,medium,Synthetic_RealPattern,0,2024-03-09,22.74089543258326,75.91185495696003
Khajrana,bike_theft,20,medium,Synthetic_RealPattern,0,2024-07-22,22.737789642271544,75.91027958646434
Khajrana,bike_theft,21,medium,Synthetic_RealPattern,0,2023-05-24,22.736687098810368,75.91173779973437
Khajrana,mobile_snatching,22,medium,Synthetic_RealPattern,0,2024-09-26,22.7380735842658,75.90935228704554
Khajrana,bike_theft,19,medium,Synthetic_RealPattern,0,2024-05-11,22.7400704675842,75.90953788099267
Khajrana,pickpocket,22,medium,Synthetic_RealPattern,0,2024-07-29,22.736808554880906,75.91243391095954
Khajrana,pickpocket,22,medium,Synthetic_RealPattern,0,2024-03-01,22.73947819748321,75.91037851709841
Khajrana,mobile_snatching,20,medium,Synthetic_RealPattern,0,2023-03-26,22.7400810570935,75.91249028204311
Khajrana,theft,21,medium,Synthetic_RealPattern,0,2023-02-03,22.7385054633449,75.91263453424202
Khajrana,pickpocket,21,medium,Synthetic_RealPattern,1,2023-06-22,22.741125473222475,75.91284537402598
Khajrana,mobile_snatching,22,medium,Synthetic_RealPattern,1,2024-07-16,22.7371395895188,75.91319981141505
Khajrana,theft,19,medium,Synthetic_RealPattern,1,2023-10-02,22.736950826690414,75.91028591132309
Khajrana,bike_theft,19,medium,Synthetic_RealPattern,0,2024-03-27,22.74086913253722,75.90961320090993
Khajrana,bike_theft,19,medium,Synthetic_RealPattern,0,2024-10-31,22.739472947897237,75.91119319247957
Khajrana,theft,19,medium,Synthetic_RealPattern,0,2024-04-05,22.740630414378565,75.90992703454063
Khajrana,mobile_snatching,19,medium,Synthetic_RealPattern,0,2024-03-25,22.739108964031622,75.9113064450008
Khajrana,theft,20,medium,Synthetic_RealPattern,1,2024-08-25,22.737978412199435,75.91193351517587
Khajrana,bike_theft,22,medium,Synthetic_RealPattern,0,2023-06-19,22.741414613906045,75.91183043011095
Khajrana,theft,20,medium,Synthetic_RealPattern,1,2023-03-02,22.741296495273815,75.90994731732212
Khajrana,bike_theft,21,medium,Synthetic_RealPattern,0,2024-09-03,22.740668178825125,75.9087011612102
Khajrana,theft,21,medium,Synthetic_RealPattern,1,2023-10-24,22.738132870823378,75.91028317603077
Khajrana,pickpocket,19,medium,Synthetic_RealPattern,0,2023-05-19,22.740041384001213,75.9085555648645
Khajrana,bike_theft,21,medium,Synthetic_RealPattern,1,2024-11-02,22.73866584338164,75.91304058221111
Khajrana,bike_theft,20,medium,Synthetic_RealPattern,1,2023-09-13,22.737049492439958,75.90977526476443
Khajrana,pickpocket,21,medium,Synthetic_RealPattern,0,2023-09-11,22.742003881452774,75.90862675848335
Khajrana,theft,20,medium,Synthetic_RealPattern,1,2024-08-14,22.737320911785513,75.90785268655944
Khajrana,pickpocket,22,medium,Synthetic_RealPattern,0,2024-01-20,22.742201424122925,75.91157493431773
Khajrana,theft,19,medium,Synthetic_RealPattern,1,2024-02-17,22.739176034637747,75.91152141390474
Khajrana,pickpocket,21,medium,Synthetic_RealPattern,0,2024-04-10,22.73761079757303,75.90974362499949
Khajrana,pickpocket,19,medium,Synthetic_RealPattern,1,2023-04-06,22.73975140568427,75.90813027133309
Khajrana,pickpocket,21,medium,Synthetic_RealPattern,0,2023-03-06,22.74173767501526,75.91015777336938
Khajrana,pickpocket,22,medium,Synthetic_RealPattern,0,2023-08-05,22.74089334931846,75.90956730497038
Khajrana,theft,21,medium,Synthetic_RealPattern,1,2023-10-18,22.741339366887168,75.91176272383842
Banganga,pickpocket,21,medium,Synthetic_RealPattern,0,2024-08-02,22.694352700200266,75.86623467549671
Banganga,mobile_snatching,20,medium,Synthetic_RealPattern,1,2023-02-17,22.694553659387108,75.86478756236919
Banganga,mobile_snatching,23,medium,Synthetic_RealPattern,0,2023-01-17,22.695495173909393,75.86390735532554
Banganga,mobile_snatching,23,medium,Synthetic_RealPattern,0,2024-04-12,22.691898008053155,75.86852821579693
Banganga,bike_theft,21,medium,Synthetic_RealPattern,1,2024-12-06,22.693336549781858,75.86532400972717
Banganga,theft,22,medium,Synthetic_RealPattern,0,2023-06-12,22.691727256650918,75.86672964541468
Banganga,mobile_snatching,22,medium,Synthetic_RealPattern,0,2023-09-14,22.69632600804798,75.86344331780548
Banganga,pickpocket,21,medium,Synthetic_RealPattern,1,2023-02-23,22.69606435603812,75.86551353819796
Banganga,bike_theft,22,medium,Synthetic_RealPattern,0,2024-12-17,22.69063656086821,75.86276522031922
Banganga,mobile_snatching,20,medium,Synthetic_RealPattern,0,2024-12-21,22.694633451035095,75.86563273070746
Banganga,mobile_snatching,21,medium,Synthetic_RealPattern,0,2024-05-03,22.695951489904495,75.86838410444271
Banganga,pickpocket,21,medium,Synthetic_RealPattern,0,2024-06-15,22.691483452070763,75.86490524027792
Banganga,theft,20,medium,Synthetic_RealPattern,0,2024-12-13,22.693807671383315,75.86283397607545
Banganga,bike_theft,23,medium,Synthetic_RealPattern,0,2024-12-11,22.69589292978553,75.86278573474551
Banganga,pickpocket,20,medium,Synthetic_RealPattern,0,2023-08-23,22.690603675871515,75.86492792055968
Banganga,theft,20,medium,Synthetic_RealPattern,0,2023-04-16,22.69458452160348,75.86356014961878
Banganga,pickpocket,22,medium,Synthetic_RealPattern,0,2023-05-21,22.692184094044237,75.86274011257797
Banganga,mobile_snatching,21,medium,Synthetic_RealPattern,1,2023-03-12,22.69594637717226,75.8671372816837
Banganga,theft,21,medium,Synthetic_RealPattern,1,2024-03-26,22.696226349470994,75.8653511380533
Banganga,bike_theft,21,medium,Synthetic_RealPattern,0,2024-10-05,22.69606559893468,75.86433546863184
Banganga,mobile_snatching,23,medium,Synthetic_RealPattern,0,2023-08-11,22.693245285299945,75.8680004990981
Banganga,pickpocket,21,medium,Synthetic_RealPattern,0,2023-05-07,22.695572255905937,75.8632968337612
Banganga,bike_theft,23,medium,Synthetic_RealPattern,0,2023-11-19,22.69546729639121,75.86833551297373
Banganga,mobile_snatching,22,medium,Synthetic_RealPattern,0,2024-10-22,22.69231460283946,75.86448380030427
Banganga,mobile_snatching,22,medium,Synthetic_RealPattern,1,2024-12-08,22.695373492844904,75.86793042203385
Banganga,bike_theft,22,medium,Synthetic_RealPattern,1,2023-07-30,22.690622045808293,75.86621765725887
Banganga,mobile_snatching,23,medium,Synthetic_RealPattern,0,2023-10-30,22.693977619270893,75.86756024415845
Banganga,mobile_snatching,23,medium,Synthetic_RealPattern,0,2024-01-31,22.691780053023727,75.86850407897926
Banganga,mobile_snatching,23,medium,Synthetic_RealPattern,1,2024-10-15,22.691123401314663,75.86433043262691
